DOT,Legal_Name,Business_Address,Business_City,business_county,Business_State,Business_ZIP,Years_In_Business,Number Of Trucks ,Number Of Driver,Yearly Premium,BIPD_Required,Insurer,Filing_Locale,Building_Materials,Chemicals,Coal_Coke,Commodities_Dry_Bulk,Construction,Drive_Away_Towaway,Farm_Supplies,Fresh_Produce,Grain_Feed_Hay,Garbage_Refuse_Trash,General_Freight,Household_Goods,Intermodal_Cont,Liquid_Gas,Livestock,Logs_Poles_Beams_Lumber,Machinery_Large_Objects,Meat,Metal_Sheets_Coil_Rolls,Mobil_Homes,Motor_Vehicle,Oil_Field_Equipment,Paper_Product,Passengers,Refrigerated_Food,US_Mail,Utility,Water_Well,Interstate,Intrastate_Hazmat,Intrastate_Non_Hazmat,Authorized_For_Hire,Exempt_For_Hire,Private_Property,Private_Passenger_Business,Private_Passenger_Non_Businesss,Migrant,US_Mail_Class,Federal_Gov,State_Gov,Local_Gov,Other,Passenger_Auth,Household_Auth,Hazmat,OOS,Inspection_Radius,Safety_Rating,Safety_Rating_Date,ISS,issSource,Unsafe_Driving_Score,Unsafe_Driving_Alert,HOS_Score,HOS_Alert,Driver_Fitness_Score,Driver_Fitness_Alert,Controlled_Substance_Score,Controlled_Substance_Alert,Vehicle_Maintenance_Score,Vehicle_Maintenance_Alert,Hazmat_Score,Hazmat_Alert,Crash_Score,Crash_Alert
3684371,MATEO MENDOZA TRANSPORTATION LLC,221 MAGICAL WAY,KISSIMMEE,OSCEOLA,FL,34744,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3684618,PINPOINT PRECISION INC,351 HALSTEAD DR,DAVENPORT,POLK,FL,33897,0,1,1,18000,1000,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,26,,,,,0,,,,,,0,,,,,,,
3684690,JOELEM LLC,719 NE 83RD TER APT 204,MIAMI,MIAMI-DADE,FL,33138,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1134,,,,,,,,,,,0,,,,,,,
3684772,ROYALE P&M TRANSPORTATION LLC,3423 BROMFIELD DR,OCOEE,ORANGE,FL,34761,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3684810,NAOK TRANSPORT LLC,13504 SW 263RD TER,HOMESTEAD,MIAMI-DADE,FL,33032,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,655,,,,,0,,,,,,0,,,,,,,
3684840,EXPRESS AJLS LLC,1301 AGNO CIR APT 108,KISSIMMEE,OSCEOLA,FL,34741,0,1,1,18000,750,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,827,,,,,0,,,,,,0,,,,,,,
3684921,SOS TRANSPORTATION LLC,4546 50TH AVE,VERO BEACH,INDIAN RIVER,FL,32967,0,1,1,18000,750,NATIONAL INDEMNITY COMPANY OF THE SOUTH,Federal,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,X,,,X,,,,,,,,,,,,,N,N,712,,,,,0,,,,,,0,,,,,,,
3685143,CEBALLOS TRANSPORTATION CORP,218 NADIA MICHELLE CT N,JACKSONVILLE,DUVAL,FL,32225,0,1,2,18000,750,"BROOKLYN SPECIALTY INSURANCE COMPANY RRG, INC",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,100,,,,,,,,,,,0,,,,,,,
3685322,RICARDO TRANSPORT SERVICE LLC,3019 BRANSBURY CT,KISSIMMEE,OSCEOLA,FL,34747,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3685359,OLYMPIA FREIGHT INC,4017 SANDLEWOOD LN APT 2,FORT MYERS,LEE,FL,33907,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1990,,,,,0,,,,,,0,,,,,,,
3685492,Z MAX TRANSPORT LLC,9437 SW 222ND LN,CUTLER BAY,MIAMI-DADE,FL,33190,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,359,,,,,,,,,,,0,,,,,,,
3685500,VIKINGS EXPRESS INC,16909 N BAY RD APT 518,SUNNY ISL BCH,MIAMI-DADE,FL,33160,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1013,,,,,0,,,,,,0,,,,,,,
3685526,EFG TRUCKING & TRANSPORT LLC,577 VICKS LANDING DR,APOPKA,ORANGE,FL,32712,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,794,,,,,0,,,,,,0,,,,,,,
3685561,JM EXPRESS TRANSPORTATION LLC,8789 HAMMONDWOOD RD S,JACKSONVILLE,DUVAL,FL,32221,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3685586,SANMILLS EXPRESS SOLUTIONS CORP,11840 SW 184TH ST,MIAMI,MIAMI-DADE,FL,33177,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,760,,,,,0,,,,,,0,,,,,,,
3685817,NEILY TRANSPORT CORP,1232 MARYGON ST,KISSIMMEE,OSCEOLA,FL,34744,0,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3685865,SASSY TRUCKING LLC,5045 HARTWELL LOOP,LAND O LAKES,PASCO,FL,34638,0,1,1,18000,750,"OOIDA RISK RETENTION GROUP, INC.",Federal,,,,X,,,,X,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,891,,,,,0,,,,,,0,,,,,,,
3686171,JR ALL STATE TRANSPORT LLC,605 MIRROR LAKES DR,LEHIGH ACRES,LEE,FL,33974,0,1,1,18000,750,CONTINENTAL DIVIDE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3686184,KD X-PRESS TRUCKING INC,16228 SW 60 TER,MIAMI,MIAMI-DADE,FL,33193,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1743,,,,,0,,,,,,0,,,,,,,
3686305,THE MCCLOUD WAY MOVING & TRANSPORT LLC,8889 ELDORADO DR,PAHOKEE,PALM BEACH,FL,33476,0,1,1,18000,750,CONTINENTAL DIVIDE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3686580,SANEUS TRANSPORT LLC,13720 REVERE LANDINGS DR #5,TAMPA,HILLSBOROUGH,FL,33613,0,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3686799,DULIC LOGISTICS LLC,10640 SATORI LN APT 352,JACKSONVILLE,DUVAL,FL,32256,0,1,1,18000,750,"COMPASS SPECIALTY INSURANCE RRG, INC.",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,242,,,,,,,,,,,0,,,,,,,
3686814,LOS HEREDIAS TRANSPORTATION LLC,400 CENTURY 21 DR APT D57,JACKSONVILLE,DUVAL,FL,32216,0,1,2,18000,750,MONROE GUARANTY INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3686830,CA STAR TRUCK LLC,11145 PHYLIS AVE,BROOKSVILLE,HERNANDO,FL,34614,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,131,,,,,0,,,,,,0,,,,,,,
3687046,3D HAULING LLC,1520 LACONIA ST,SEBASTIAN,INDIAN RIVER,FL,32958,0,1,1,18000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,208,,,,,0,,,,,,0,,,,,,,
3687590,SUNCOAST ENTERPRISES OF MIAMI CORP,1040 SEMINOLE DR APT 1653,FORT LAUDERDALE,BROWARD,FL,33304,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3687788,ULTRA1PRIME LOGISTICS LLC,1517 NW 31ST WAY,LAUDERHILL,BROWARD,FL,33311,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,790,,,,,0,,,,,,0,,,,,,,
3687797,PTL FREIGHT CORP,1355 W OKEECHOBEE RD APT 101,HIALEAH,MIAMI-DADE,FL,33010,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3687865,PUJOLS XPRESS LLC,15230 SW 286TH ST APT 208,HOMESTEAD,MIAMI-DADE,FL,33033,0,1,2,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3687884,DURO ENTERPRISE INC,1526 SW 22ND ST,FT LAUDERDALE,BROWARD,FL,33315,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,415,,,,,,,,,,,0,,,,,,,
3687913,FLT USA CORP,2001 TIZEWELL CIR APT 1506,ORLANDO,ORANGE,FL,32837,0,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3688004,FLOYD L WASHINGTON JR,403 W 62ND ST,JACKSONVILLE,DUVAL,FL,32208,0,1,4,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3688353,3A ARANGO TRANSPORT LLC,176 LONGFELLOW DR,PALM SPRINGS,PALM BEACH,FL,33461,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,678,,,,,0,,,,,,0,,,,,,,
3688527,ECC TRANSPORT EXPRESS LLC,8686 W COUNTY ROAD 18,LAKE BUTLER,UNION,FL,32054,0,1,1,18000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,X,,X,,X,,X,,,,X,,,,,,X,X,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,907,,,,,0,,,,,,0,,,,,,,
3688797,Y&D TRANS LLC,2933 FOREST CIR,SEFFNER,HILLSBOROUGH,FL,33584,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,741,,,,,,,,,,,0,,,,,,,
3688924,HAMPTON MOTOR CARRIERS INC,5 SHADOW LN,ORMOND BEACH,VOLUSIA,FL,32174,0,1,1,18000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,1858,,,,,0,,,,,,0,,,,,,,
3689173,K T A EXPRESS CORP,125 SW 16TH AVE,HOMESTEAD,MIAMI-DADE,FL,33030,0,1,1,18000,750,"BROOKLYN SPECIALTY INSURANCE COMPANY RRG, INC",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,0,,,,,,0,,,,,,,
3689312,G RAMOS TRANSPORT LLC,14321 SW 88TH ST APT F412,MIAMI,MIAMI-DADE,FL,33186,0,1,1,18000,750,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2588,,,,,0,,,,,,0,,,,,,,
3689472,GREENWAY CARRIERS LLC,220 W BRANDON BLVD STE 206,BRANDON,HILLSBOROUGH,FL,33511,0,1,1,18000,750,INDEMNITY INSURANCE CO. OF NORTH AMERICA,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3689587,QUICK N FAST TRUCKING LLC,110 JESUP CT,DAYTONA BEACH,VOLUSIA,FL,32114,0,1,2,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,X,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3689798,J ROD CARRIER LLC,6410 W 27TH LN APT 101,HIALEAH,MIAMI-DADE,FL,33016,0,1,2,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3689917,SPEEDY LOG LLC,3045 BEACH PALM AVE,KISSIMMEE,OSCEOLA,FL,34747,0,1,1,18000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,1079,,,36,Safety,,,,,,,0,,,,,,,
3690010,BLUE DIAMOND TRANSPORT INC,456 ALEMEDA DR,PALM SPRINGS,PALM BEACH,FL,33461,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1758,,,,,0,,,,,,0,,,,,,,
3690670,CHRISTMAN LOGISTICS LLC,717 S US HIGHWAY 1 APT 212,JUPITER,PALM BEACH,FL,33477,0,1,1,18000,750,WESCO INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,289,,,,,,,,,,,0,,,,,,,
3690793,JENDDY EXPRESS LLC,3320 WHISTLING TRL,SAINT CLOUD,OSCEOLA,FL,34772,0,1,1,18000,750,"BROOKLYN SPECIALTY INSURANCE COMPANY RRG, INC",Federal,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1360,,,,,0,,,,,,0,,,,,,,
3690859,J&D WOODS TRUCKING LLC,330 MILTON AVE,INTERLACHEN,PUTNAM,FL,32148-4633,0,1,2,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,X,,,,,X,,,,,X,,,,,X,,,,,,,,X,,,X,,X,,,,,,,,,,,Y,N,130,,,,,0,,,,,,0,,,,,,,
3690879,AFE LOGISTICS LLC,21967 BOCA WOODS LN S,BOCA RATON,PALM BEACH,FL,33428-2845,0,1,1,18000,750,PROGRESSIVE COUNTY MUTUAL,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3691554,VNM TRANSPORT LLC,31053 STONE ARCH AVE,WESLEY CHAPEL,PASCO,FL,33545,0,1,2,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3691675,TYSON & TYSON LLC,341 N FORK DR,LAKELAND,POLK,FL,33809,0,1,1,18000,750,CANAL INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3691728,GG MATERIALS INC,258 MINNESOTA WOODS LN,ORLANDO,ORANGE,FL,32824,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3691808,MRM TRANSPORT LLC,13125 WILCOX RD APT 7204,LARGO,PINELLAS,FL,33774,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2298,,,,,0,,,,,,0,,,,,,,
3691935,NITRO LOGISTICS INC,3030 PANAMA DR,PENSACOLA,ESCAMBIA,FL,32526,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,327,,,,,,,,,,,0,,,,,,,
3691966,RIDDICK & WILLIAMS LOGISTICS LLC,215 NW 10TH AVE,BOYNTON BEACH,PALM BEACH,FL,33435,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,564,,,,,0,,,,,,0,,,,,,,
3691991,R MORALES APPLIANCES REPAIRS CORP,3268 W 70TH ST UNIT 201,HIALEAH GDNS,MIAMI-DADE,FL,33018,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1305,,,,,0,,,,,,0,,,,,,,
3692004,LARA Q TRANSPORT LLC,1450 W 41ST ST,HIALEAH,MIAMI-DADE,FL,33012,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3692023,KASCO TRANSPORT LLC,401 ALPINE THISTLE DR,BROOKSVILLE,HERNANDO,FL,34604,0,1,2,18000,750,LANCER INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3692031,LONG DISTANCE TRUCKING LLC,5 TROPHY LN,KISSIMMEE,POLK,FL,34759,0,1,1,18000,750,NATIONAL INDEMNITY COMPANY OF THE SOUTH,Federal,,,,,,,,,,,X,,,,,,,,,,,,X,,X,X,,,X,,,X,,,,,,X,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3692141,SHADDAI EXPRESS LLC,10481 SW 201ST TER,CUTLER BAY,MIAMI-DADE,FL,33189,0,1,1,18000,750,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3692352,Y & Y TEAM TRUCKING LLC,1333 W 49TH PL APT 404,HIALEAH,MIAMI-DADE,FL,33012,0,1,2,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3692445,SERAPHIN EXPRESS LLC,3700 CAPITAL CIRCLE SE #1305,TALLAHASSEE,LEON,FL,32311,0,1,3,18000,300,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3692599,UNITED TEAM LOGISTICS CORP,4448 E 10TH AVE,HIALEAH,MIAMI-DADE,FL,33013,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3692756,J C A LOGISTICS INC,1943 REDMONT AVE,LEHIGH ACRES,LEE,FL,33972,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1197,,,1,Safety,0,,0,,,,0,,,,,,,
3692840,SPAR TRANSPORT LLC,2401 W 1ST ST,JACKSONVILLE,DUVAL,FL,32254,0,1,1,18000,750,CANAL INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3692914,C M C TRANSPORT GROUP INC,12361 SW 189TH ST,MIAMI,MIAMI-DADE,FL,33177,0,1,1,18000,1000,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3693212,ROQUE ENTERPRISES SERVICES LLC,6927 NOVA SCOTIA DR,PORT RICHEY,PASCO,FL,34668,0,1,1,18000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,966,,,1,Safety,0,,0,,,,0,,,,,,,
3693254,C & P EXPRESS LINE LLC,680 W 56TH ST,HIALEAH,MIAMI-DADE,FL,33012,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3693302,251 LOGISTICS LLC,5400 NW 39TH AVE APT CC280,GAINESVILLE,ALACHUA,FL,32606,0,1,1,18000,1000,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,294,,,33,Safety,0,,,,,,0,,,,,,,
3693513,RIVERA LINE LLC,3228 NW 102ND TER APT F107,CORAL SPRINGS,BROWARD,FL,33065,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3693519,ANACAONA TRUCKING LLC,6760 NW DAFFODIL LN,PORT ST LUCIE,SAINT LUCIE,FL,34983,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1297,,,,,0,,,,,,0,,,,,,,
3693523,RDFP TRANSPORTATION LLC,6051 NW 40TH ST,VIRGINIA GDNS,MIAMI-DADE,FL,33166,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,918,,,,,0,,,,,,0,,,,,,,
3694007,THACKER'S AUTO & TOWING LLC,7177 PUTTER LN,MILTON,SANTA ROSA,FL,32570-7973,0,1,2,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3694190,METALLICA TRUCK SERVICES LLC,12002 SW 208TH TER,MIAMI,MIAMI-DADE,FL,33177,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1334,,,,,0,,,,,,0,,,,,,,
3694350,EMPIRE TRANS LLC,1638 NW 4TH ST APT 4,MIAMI,MIAMI-DADE,FL,33125,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3694382,P & D DELIVERY EXPRESS LLC,5325 PIONEER 23RD ST,CLEWISTON,HENDRY,FL,33440,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,X,,,,,,,X,,,,,,X,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,2624,,,,,0,,,,,,0,,,,,,,
3694484,LEHR TRANSPORT LLC,881 WALSH RD,QUINCY,GADSDEN,FL,32351,0,1,2,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,145,,,,,0,,,,,,0,,,,,,,
3694486,OIG TRANSPORT LLC,1211 ARBOR LAKES CIR,SANFORD,SEMINOLE,FL,32771,0,1,1,18000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,17,,,,,,,,,,,,,,,,,,
3694498,LG FAMILY TRANSPORT LLC,8090 NW 12TH ST APT I,MARGATE,BROWARD,FL,33063,0,1,1,18000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1178,,,,,0,,,,,,0,,,,,,,
3694617,VANCLAU TRUCKING SERVICES,1420 NE MIAMI PL APT 2707,MIAMI,MIAMI-DADE,FL,33132,0,1,1,18000,750,KNIGHT SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,644,,,,,0,,,,,,0,,,,,,,
